customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID5718,Male,0,Yes,Yes,35,Yes,Yes,No,Yes,Yes,No,Yes,No internet service,No internet service,One year,No,Credit card (automatic),93.1336600547351,3160.3035981342377,No
ID5719,Female,0,Yes,Yes,63,Yes,No phone service,DSL,No,Yes,No,No,No,No internet service,One year,Yes,Mailed check,50.9601342509468,3173.0912332069906,No
ID5720,Female,1,No,No,31,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),94.1030603214119,2913.79346827244,No
ID5721,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No internet service,No internet service,Two year,Yes,Electronic check,95.70791231925578,1627.9300178495055,No
ID5722,Male,0,No,No,33,Yes,No phone service,DSL,Yes,No internet service,Yes,No internet service,No internet service,No internet service,One year,No,Electronic check,45.658445125735625,1535.7289744943246,Yes
ID5723,Male,0,Yes,No,55,Yes,No phone service,DSL,Yes,No,Yes,No,No internet service,Yes,Two year,Yes,Mailed check,89.51776463063402,5021.137487351333,No
ID5724,Male,0,No,Yes,66,Yes,Yes,DSL,No,No,Yes,No,No internet service,No,Month-to-month,No,Mailed check,50.89308912042765,3395.7341847005455,No
ID5725,Female,0,No,Yes,52,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,90.47623930967607,4664.70949186786,No
ID5726,Male,0,No,Yes,66,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,No internet service,No,Month-to-month,No,Credit card (automatic),36.9864690266721,2511.702823063861,Yes
ID5727,Female,0,Yes,Yes,65,Yes,No phone service,No,No internet service,No internet service,No,No internet service,No internet service,No,Two year,No,Credit card (automatic),25.767172491891692,1912.1238921431445,No
ID5728,Male,0,No,Yes,63,No,No phone service,DSL,Yes,No internet service,No,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),76.82372754943778,4798.101212435766,Yes
ID5729,Female,0,Yes,No,66,Yes,No,DSL,No internet service,No,No,Yes,No internet service,No,One year,No,Credit card (automatic),37.3075844793234,2400.950930399682,No
ID5730,Male,0,No,Yes,38,Yes,Yes,DSL,Yes,No internet service,No,No internet service,No,Yes,One year,Yes,Electronic check,107.46463294458599,3978.4151388215287,Yes
ID5731,Male,1,No,No,37,Yes,No,No,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),33.82923728957009,1385.4424291267917,Yes
ID5732,Male,0,No,Yes,39,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No,No,Two year,Yes,Bank transfer (automatic),78.70541415846877,2963.8377269466523,Yes
ID5733,Female,0,Yes,No,18,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,Yes,No internet service,One year,No,Mailed check,87.71956218281903,1528.2355700572107,Yes
ID5734,Female,0,Yes,No,4,No,No,DSL,Yes,No internet service,No internet service,No,No internet service,Yes,One year,Yes,Mailed check,18.25329336640749,135.85361652237523,Yes
ID5735,Male,0,Yes,No,68,Yes,No phone service,No,No internet service,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),104.95133119652564,7030.618197789521,Yes
ID5736,Male,1,No,Yes,13,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,No,No internet service,One year,Yes,Credit card (automatic),90.67025872297285,1239.2448899006151,No
ID5737,Male,0,Yes,Yes,48,No,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),94.95189250150382,4556.6799935128565,No
ID5738,Female,0,Yes,Yes,63,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No,No,One year,No,Electronic check,23.631175920039666,1246.3769727488302,No
ID5739,Male,0,No,No,56,No,No phone service,No,Yes,No internet service,No,No,No internet service,No,Month-to-month,Yes,Mailed check,53.20937304541379,3091.1670522403497,No
ID5740,Male,0,No,No,34,No,Yes,No,Yes,No internet service,No,No,No,No,Month-to-month,Yes,Credit card (automatic),82.23010847921832,2895.440088473923,No
ID5741,Male,0,Yes,Yes,4,No,Yes,Fiber optic,No,No internet service,Yes,No,No,No internet service,Month-to-month,No,Electronic check,40.89196791936085,81.5078860944915,No
ID5742,Male,0,Yes,Yes,38,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,No,Yes,Two year,No,Mailed check,101.19691105177012,3770.6355369305425,No
ID5743,Female,0,Yes,No,23,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),58.82864209576036,1314.6744812287889,No
ID5744,Female,0,No,No,39,Yes,No,DSL,No internet service,No internet service,No internet service,No,No,No internet service,One year,No,Bank transfer (automatic),98.10866555294778,3904.8003612597413,Yes
ID5745,Male,0,No,Yes,49,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,Yes,No,One year,Yes,Credit card (automatic),105.61420760634931,5228.202030818612,No
ID5746,Male,1,No,Yes,57,No,No phone service,Fiber optic,No internet service,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,65.54976437343629,3763.555030081054,Yes
ID5747,Female,0,No,Yes,0,Yes,No phone service,No,Yes,No,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),40.7185687489564,97.41287249852213,Yes
ID5748,Female,0,No,No,42,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),56.110453148137324,2245.855255883784,Yes
ID5749,Male,0,Yes,No,38,Yes,No,Fiber optic,No,No,Yes,Yes,No internet service,No,Month-to-month,No,Mailed check,67.94013536909074,2475.514222829013,No
ID5750,Female,0,Yes,Yes,9,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,Yes,No,Two year,No,Mailed check,63.52934146623129,717.1318700326501,No
ID5751,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Two year,Yes,Electronic check,18.467275231301343,0.0,No
ID5752,Male,0,No,Yes,62,No,No,No,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,26.448984810316606,1613.3326613123563,No
ID5753,Female,0,No,Yes,15,Yes,No phone service,No,No,Yes,No,No internet service,Yes,Yes,One year,Yes,Electronic check,63.626010867855996,923.7950071286352,Yes
ID5754,Female,1,Yes,Yes,36,Yes,No phone service,No,No,No,Yes,No internet service,No,Yes,One year,No,Credit card (automatic),61.6873468693616,2173.7404463342327,No
ID5755,Male,0,Yes,No,15,Yes,No,No,No,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,107.00432727103404,1600.8211976752978,No
ID5756,Male,0,Yes,Yes,26,Yes,No,No,No,Yes,Yes,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),45.669404158854604,1160.6803247949779,No
ID5757,Female,1,No,No,62,Yes,No phone service,No,No internet service,No,No,Yes,Yes,Yes,One year,No,Electronic check,115.7375188083493,7240.260537499875,Yes
ID5758,Male,1,No,No,63,Yes,No phone service,No,No,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,115.25214371495035,7444.917569563281,No
ID5759,Female,0,No,No,31,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,36.84418938148279,1121.924626070901,No
ID5760,Male,0,No,No,8,Yes,No,DSL,Yes,No internet service,No,No internet service,Yes,No,Two year,Yes,Credit card (automatic),20.446948860878194,271.510801232407,Yes
ID5761,Female,0,No,No,10,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),37.77914850719019,381.1400492523959,Yes
ID5762,Male,1,Yes,No,69,Yes,No,No,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,59.946413032058715,4090.884010476501,No
ID5763,Female,1,Yes,No,29,Yes,No phone service,No,No,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,54.74271524270164,1473.7308172445064,No
ID5764,Female,0,No,No,14,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No internet service,Two year,No,Electronic check,65.35883320795364,861.785757502945,No
ID5765,Female,0,No,Yes,58,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,Yes,No,One year,No,Mailed check,87.18337720376306,4776.798694248496,No
ID5766,Male,0,Yes,Yes,47,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No internet service,No,Two year,No,Mailed check,69.80683779626304,3333.7561094673765,Yes
ID5767,Male,0,No,Yes,59,Yes,No,Fiber optic,No,Yes,No,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),52.47773611656767,3122.5904110068836,Yes
ID5768,Female,0,No,Yes,67,Yes,No,Fiber optic,No internet service,No,No,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),85.57029577313824,5724.5055111845695,No
ID5769,Female,1,Yes,Yes,56,Yes,No,DSL,No,No internet service,No,Yes,No,No internet service,One year,Yes,Electronic check,51.4190986276669,2771.115039748797,No
ID5770,Male,0,No,No,63,Yes,No,No,Yes,Yes,No,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),53.265803401566856,3359.8181995394225,No
ID5771,Male,0,No,No,53,Yes,No phone service,DSL,Yes,No,No internet service,No internet service,No,No,One year,Yes,Credit card (automatic),52.32330416578009,2793.0499409042245,No
ID5772,Male,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),48.40072542106263,2561.7723794997664,No
ID5773,Male,0,No,No,58,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),88.05082065353277,5028.984550837259,No
ID5774,Male,0,No,No,38,No,No,DSL,Yes,Yes,No internet service,No,Yes,No internet service,Two year,No,Electronic check,35.49808857124104,1351.600515461074,Yes
ID5775,Male,0,Yes,Yes,14,Yes,No,DSL,Yes,No internet service,No internet service,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),95.43525202548888,1198.597369415884,Yes
ID5776,Female,0,Yes,Yes,27,Yes,No phone service,No,Yes,No,No,Yes,No,No internet service,Two year,Yes,Electronic check,110.25705228753158,3035.4456666621613,Yes
ID5777,Male,0,No,No,35,Yes,No phone service,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,45.62806413836747,1640.9624657689499,No
ID5778,Female,0,Yes,Yes,53,Yes,No,DSL,No,No internet service,Yes,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),88.40785543047822,4857.892246864272,Yes
ID5779,Male,0,Yes,Yes,16,Yes,No,No,No,No internet service,No,No internet service,No,No,Two year,Yes,Credit card (automatic),78.3979275358194,1143.2407932083458,No
ID5780,Male,0,No,Yes,21,Yes,No,Fiber optic,No internet service,No,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,47.9528612291135,960.6094883298385,No
ID5781,Female,0,Yes,Yes,35,Yes,No,DSL,No,No internet service,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),41.63659643563939,1438.911801683112,No
ID5782,Female,0,No,Yes,28,Yes,No,No,No internet service,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Mailed check,112.38595260239988,3046.6289094558942,Yes
ID5783,Male,0,Yes,No,54,Yes,No phone service,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,87.71113364243729,4635.430872189642,Yes
ID5784,Female,0,Yes,Yes,41,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,No,Yes,Two year,No,Electronic check,82.46591204771597,3346.695075604548,No
ID5785,Female,0,No,Yes,31,Yes,No,No,No internet service,No internet service,No,No internet service,No internet service,No,One year,No,Electronic check,117.69437931017868,3510.986370529624,No
ID5786,Female,1,No,No,13,No,No,Fiber optic,No,No,Yes,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),53.33582524865637,781.0154194290868,No
ID5787,Female,0,No,No,17,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,Yes,Yes,One year,Yes,Mailed check,40.87750761384578,666.6139355240671,No
ID5788,Male,0,Yes,No,37,Yes,No,No,Yes,No,Yes,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),50.977373209058584,1919.3973491330555,No
ID5789,Female,0,No,No,33,No,No phone service,Fiber optic,Yes,No internet service,Yes,No,No internet service,No,Month-to-month,No,Mailed check,35.0148303436081,1180.8391693713868,No
ID5790,Male,0,No,No,44,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,110.49773649653264,4885.703888793019,Yes
ID5791,Male,0,Yes,No,31,No,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No,One year,No,Credit card (automatic),87.68920288681511,2774.072526275104,Yes
ID5792,Male,1,Yes,No,66,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),78.49500674200235,5129.838863429914,Yes
ID5793,Male,0,Yes,No,62,Yes,No phone service,DSL,No internet service,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),98.65626062123523,6331.87792675515,No
ID5794,Female,0,No,Yes,54,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,69.58441886621313,3746.9283041305616,Yes
ID5795,Female,0,Yes,No,42,Yes,No phone service,DSL,No internet service,No,No,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),37.076619004583975,1474.68776474312,No
ID5796,Male,1,Yes,No,21,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),33.42523236601082,569.2442861821878,Yes
ID5797,Male,0,No,Yes,67,Yes,Yes,No,No,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Mailed check,70.26278776863765,4557.623114717137,No
ID5798,Male,0,Yes,No,28,Yes,No phone service,DSL,No internet service,No,No internet service,Yes,No,No internet service,Month-to-month,No,Electronic check,98.54644837138828,3099.7971302086057,No
ID5799,Male,0,Yes,No,39,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,No,Two year,Yes,Electronic check,40.16561339822888,1584.2992790166038,Yes
ID5800,Female,0,No,No,44,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.49137319615839,3823.1361532877554,No
ID5801,Male,1,Yes,No,9,Yes,No phone service,DSL,No,No,No,No,No internet service,No internet service,Two year,No,Electronic check,42.980270019712016,297.9286816397939,No
ID5802,Female,0,No,Yes,44,Yes,No phone service,No,Yes,Yes,No internet service,Yes,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),61.28236820332575,2761.8732903782966,No
ID5803,Male,0,No,Yes,16,Yes,No phone service,DSL,No,No internet service,Yes,Yes,No internet service,No,One year,No,Electronic check,24.11517848067564,303.6682915446939,No
ID5804,Male,1,No,No,1,Yes,Yes,No,Yes,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),68.32432217964862,109.7379207768735,Yes
ID5805,Male,1,No,Yes,16,Yes,No,DSL,No,No,No internet service,No,No,No internet service,One year,No,Electronic check,34.928211691666846,624.2636800493891,No
ID5806,Male,0,No,Yes,37,Yes,No,No,No,Yes,No internet service,No,No internet service,Yes,Two year,Yes,Mailed check,102.4289960236021,3814.6005801537644,No
ID5807,Female,1,Yes,Yes,36,Yes,Yes,DSL,No internet service,No,Yes,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),113.73788798051491,3902.2834594051965,Yes
ID5808,Female,0,No,Yes,62,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No,No internet service,One year,No,Bank transfer (automatic),26.38676839503899,1771.5473848786146,Yes
ID5809,Female,0,No,Yes,4,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),71.38034300574125,340.4496139488406,No
ID5810,Male,1,No,Yes,24,Yes,No phone service,No,No internet service,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),88.41230089179112,2326.132955955618,No
ID5811,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),24.533735497620096,1824.600112989317,Yes
ID5812,Female,0,Yes,No,21,No,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),73.36716613877577,1463.9224507105512,No
ID5813,Female,0,Yes,Yes,62,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No,No internet service,One year,No,Bank transfer (automatic),111.66973994363626,6886.937600032778,No
ID5814,Male,0,Yes,Yes,34,Yes,No phone service,No,Yes,Yes,No internet service,No internet service,No,No internet service,Month-to-month,No,Electronic check,70.65238502377107,2388.122994976106,Yes
ID5815,Male,0,No,Yes,54,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Mailed check,80.10031815241665,4295.709465211374,No
ID5816,Female,0,Yes,No,19,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No internet service,No,One year,No,Bank transfer (automatic),50.7575134483199,900.472548555923,No
ID5817,Male,0,Yes,No,4,Yes,No phone service,DSL,Yes,No,No internet service,No,Yes,No,One year,No,Electronic check,79.51498942757253,344.15999205245566,Yes
ID5818,Male,0,No,No,38,Yes,No,Fiber optic,No,No,No internet service,No internet service,No,Yes,Two year,Yes,Electronic check,106.80048650166826,3999.228753817369,No
ID5819,Female,0,No,No,62,Yes,Yes,DSL,No,No,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,50.93361926859926,3310.314017219615,No
ID5820,Male,1,Yes,No,31,No,No phone service,DSL,Yes,No internet service,No,No,Yes,Yes,One year,No,Electronic check,95.2210968444347,2804.5608569842684,No
ID5821,Female,0,Yes,No,62,Yes,No,Fiber optic,No internet service,No internet service,No,No,No internet service,No,One year,Yes,Credit card (automatic),75.06787994180485,4637.843705797827,No
ID5822,Male,0,Yes,Yes,39,Yes,No phone service,No,Yes,Yes,No,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),43.72391520599261,1612.187785969146,No
ID5823,Female,0,Yes,No,16,Yes,Yes,DSL,Yes,Yes,No internet service,No,Yes,No internet service,Two year,Yes,Electronic check,57.137685663080646,890.2627473429827,No
ID5824,Male,0,No,No,72,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),53.79324973803231,3953.1670041610455,No
ID5825,Female,1,No,No,31,Yes,No,No,Yes,Yes,Yes,No internet service,Yes,No internet service,One year,No,Mailed check,64.84331185252233,2057.591785002596,No
ID5826,Female,0,No,Yes,22,Yes,Yes,DSL,No,No,Yes,No internet service,No,No,Two year,Yes,Mailed check,29.27678576748515,805.3906534251355,No
ID5827,Female,0,No,No,59,Yes,No,DSL,Yes,No,Yes,Yes,No internet service,No internet service,Two year,No,Mailed check,33.08687197221249,1822.2488660114384,No
ID5828,Female,0,No,Yes,55,No,Yes,Fiber optic,No,No,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,55.843589275697845,2913.2918107631212,Yes
ID5829,Male,0,Yes,Yes,8,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,No internet service,No,One year,No,Electronic check,74.19481498264425,490.08003361572065,No
ID5830,Male,0,No,No,68,Yes,No phone service,No,No internet service,Yes,Yes,No internet service,Yes,Yes,Two year,No,Electronic check,79.79462732146496,5288.000400189892,No
ID5831,Female,0,No,No,61,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No,One year,No,Credit card (automatic),109.03845606834005,6695.631567134349,No
ID5832,Male,0,Yes,No,63,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,74.89174075005099,4798.497875661318,No
ID5833,Male,0,No,Yes,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No internet service,One year,No,Mailed check,90.97903930205545,2048.108682220396,Yes
ID5834,Male,0,Yes,No,31,No,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),66.1721563989093,1891.6535154565595,No
ID5835,Male,0,No,Yes,46,Yes,No phone service,No,No internet service,Yes,No,No,No internet service,Yes,One year,No,Mailed check,70.33627848755282,3165.918319377513,No
ID5836,Male,0,No,Yes,1,Yes,No phone service,No,No internet service,No internet service,No,No,Yes,No,Month-to-month,No,Mailed check,76.99239159022972,0.0,Yes
ID5837,Female,0,No,No,51,Yes,No phone service,No,Yes,No internet service,No internet service,No,No internet service,No,Two year,No,Credit card (automatic),70.21362242019404,3477.180988342415,No
ID5838,Female,0,Yes,No,13,Yes,No phone service,No,Yes,Yes,Yes,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),48.943191901675135,688.4533549573215,No
ID5839,Female,0,No,No,36,Yes,No phone service,No,No,No,Yes,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),115.73190343666445,3962.205720387493,No
ID5840,Female,0,Yes,Yes,26,No,No phone service,No,No,Yes,Yes,No internet service,Yes,No,One year,No,Bank transfer (automatic),79.87356304953434,1961.8526447185372,No
ID5841,Male,0,No,No,23,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),52.613731506105616,1204.4846339409644,Yes
ID5842,Male,0,No,Yes,63,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No,No,Month-to-month,Yes,Electronic check,97.86182782596194,5977.810692639467,No
ID5843,Female,0,Yes,No,69,Yes,No,Fiber optic,No internet service,No,No internet service,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),34.37680781593882,2485.5617613105123,No
ID5844,Male,0,Yes,Yes,25,Yes,No phone service,No,No internet service,No,No internet service,No internet service,No,No internet service,Two year,Yes,Mailed check,117.25239736094943,2861.9549997999675,Yes
ID5845,Male,0,No,No,53,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,Yes,Two year,No,Electronic check,96.88001111842514,5321.701159745702,No
ID5846,Female,0,Yes,No,14,Yes,No phone service,No,No internet service,No internet service,No,No internet service,Yes,No internet service,Two year,No,Credit card (automatic),27.74779095357883,400.31649562574853,No
ID5847,Male,0,No,Yes,28,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,102.82710256444405,2838.5192571865805,No
ID5848,Female,0,No,Yes,27,Yes,No phone service,No,Yes,Yes,No internet service,No internet service,No,No internet service,One year,No,Bank transfer (automatic),43.85676512301551,1063.6284130817696,No
ID5849,Female,0,Yes,No,58,Yes,No,No,No,Yes,No internet service,No,Yes,No internet service,Two year,No,Electronic check,81.78265497076849,4625.068723948897,No
ID5850,Male,1,Yes,Yes,72,Yes,Yes,No,Yes,No internet service,No,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),34.513991218921554,2354.7289815281797,No
ID5851,Male,0,Yes,Yes,20,Yes,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),89.07546078864891,1819.1441603267806,No
ID5852,Female,0,No,Yes,9,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,No,No internet service,Two year,Yes,Electronic check,93.73827219024653,963.5807361009507,No
ID5853,Female,0,Yes,Yes,3,Yes,Yes,No,No,Yes,Yes,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),103.15788076283344,360.32433954847147,Yes
ID5854,Male,0,No,No,61,Yes,No,Fiber optic,Yes,No,No internet service,No,Yes,Yes,One year,No,Credit card (automatic),66.78024956299888,3922.4032898371215,No
ID5855,Female,0,Yes,Yes,3,Yes,Yes,No,No internet service,No internet service,No,No internet service,No internet service,No,Two year,No,Mailed check,73.34602052319866,221.76861409087292,Yes
ID5856,Female,1,Yes,No,5,Yes,No phone service,No,Yes,Yes,No,No,No,No,Two year,No,Mailed check,39.50043237356701,180.98032769320108,No
ID5857,Female,0,Yes,No,71,Yes,Yes,DSL,Yes,No internet service,No,No,No,Yes,Two year,Yes,Mailed check,69.56966252178513,4905.930463215249,No
ID5858,Male,0,Yes,No,15,Yes,No phone service,No,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),71.18231698329693,861.8607753512485,No
ID5859,Female,0,Yes,Yes,37,Yes,No,DSL,Yes,Yes,Yes,No internet service,No,No internet service,Month-to-month,No,Electronic check,98.92320959505409,3405.2248645071536,No
ID5860,Male,1,No,No,48,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),89.12326005426564,4212.164033478509,Yes
ID5861,Female,0,Yes,No,60,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),87.82899798540187,5189.356892717962,No
ID5862,Male,0,Yes,No,64,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,No internet service,No internet service,Two year,Yes,Electronic check,20.965577297131016,1450.8957916367865,No
ID5863,Female,0,No,No,49,Yes,No,No,No,Yes,No internet service,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),72.63509933674291,3629.9036067882025,Yes
ID5864,Male,1,No,No,16,Yes,Yes,DSL,Yes,No,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),117.26735505996984,1907.4893173104213,No
ID5865,Male,0,No,Yes,27,Yes,No,No,Yes,No,No,No,No,Yes,One year,No,Mailed check,93.22157626029262,2443.19950507024,No
ID5866,Male,0,No,No,43,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,101.48187892230999,4496.856767090395,No
ID5867,Female,0,Yes,Yes,11,Yes,Yes,No,No,No internet service,Yes,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),67.35781831466346,923.0690588337894,Yes
ID5868,Female,0,Yes,No,69,Yes,Yes,DSL,Yes,No,Yes,No,No,No internet service,One year,No,Credit card (automatic),101.19953447490029,7048.13280176687,Yes
ID5869,Female,0,No,No,70,No,Yes,DSL,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Two year,Yes,Credit card (automatic),99.69561441925597,6925.511901956864,Yes
ID5870,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,71.00134974351502,5017.784213328746,Yes
ID5871,Female,0,No,Yes,2,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No,No,One year,Yes,Credit card (automatic),74.83931703564654,403.5107536035532,Yes
ID5872,Male,0,No,No,48,No,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),23.203859367926043,1140.4558728975262,Yes
ID5873,Female,0,Yes,No,20,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),103.30831940283774,2192.8183796279454,Yes
ID5874,Male,0,Yes,No,7,Yes,No,DSL,No internet service,No,No internet service,No internet service,No internet service,Yes,Two year,No,Mailed check,31.392618193423278,189.8381283758379,Yes
ID5875,Male,0,No,No,63,Yes,No,No,No,Yes,No,No,No internet service,No internet service,Two year,No,Mailed check,48.07903259227839,2935.2461850988225,No
ID5876,Male,0,Yes,No,58,No,No,Fiber optic,Yes,Yes,No,No,No,No internet service,One year,Yes,Mailed check,92.44924799710687,5277.423748994756,No
ID5877,Female,0,No,Yes,29,Yes,No,DSL,No,No internet service,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),48.09997760902907,1142.1593860982903,Yes
